"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS","norm_all","stan_all","norm_yr","stan_yr"
"350",6,2013,6,15,"2013-06-15",62.4,52.3,1011,10,7.4,13,999.9,72,52,0.14,999.9,0,596,0.470477975632615,0.249687244276392,0.555737704918033,0.453992121871646
"351",7,2013,6,16,"2013-06-16",61.3,57,1013.5,8.9,9.2,15,22,66,57,0.01,999.9,0,477,0.358950328022493,-0.617104497252438,0.360655737704918,-0.974931632729439
"352",1,2013,6,17,"2013-06-17",63.2,59.2,1011.3,7,9.1,14,21,68,57,0.03,999.9,0,614,0.487347703842549,0.380798600137896,0.585245901639344,0.670131849458364
"353",2,2013,6,18,"2013-06-18",60.9,58.6,1012.9,3.1,4.9,12,22.9,66,57.2,0.07,999.9,1,613,0.486410496719775,0.373514635923368,0.583606557377049,0.658124086814658
"354",3,2013,6,19,"2013-06-19",62.6,54.4,1014.3,8.4,12.2,21,28,69.1,57.9,0.06,999.9,0,622,0.494845360824742,0.439070313854119,0.598360655737705,0.766193950608017
"355",4,2013,6,20,"2013-06-20",60.6,53.1,1023.9,9.6,5.6,12,999.9,69.1,52,0.1,999.9,0,681,0.550140581068416,0.86882420251127,0.695081967213115,1.47465194658671
"356",5,2013,6,21,"2013-06-21",62,56.1,1025.9,10,8.3,11.1,999.9,68,57,0.05,999.9,0,690,0.558575445173383,0.934379880442022,0.709836065573771,1.58272181038007
"357",6,2013,6,22,"2013-06-22",63.4,58.5,1024.6,10,8.2,12,999.9,71.1,59,0,999.9,0,599,0.473289597000937,0.271539136919976,0.560655737704918,0.490015409802766
"358",7,2013,6,23,"2013-06-23",64.9,60.9,1021.8,9.8,9,14,999.9,70,61,0.01,999.9,0,505,0.385192127460169,-0.413153499245654,0.40655737704918,-0.638714278705654
"359",1,2013,6,24,"2013-06-24",66.8,64.5,1016,2.8,12.1,15.9,22,73.9,64,0,999.9,1,680,0.549203373945642,0.861540238296742,0.69344262295082,1.462644183943
"360",2,2013,6,25,"2013-06-25",69.7,63.8,1012.8,8.4,10.2,14,999.9,78.1,64,0,999.9,0,648,0.51921274601687,0.628453383431847,0.640983606557377,1.07839577934439
"361",3,2013,6,26,"2013-06-26",69.5,64.6,1008.6,6.1,9.9,15.9,26,81,64,0,999.9,1,621,0.493908153701968,0.431786349639591,0.59672131147541,0.754186187964311
"362",4,2013,6,27,"2013-06-27",65.5,64,1010,3.1,5.4,13,999.9,69.1,62.1,0,999.9,1,598,0.472352389878163,0.264255172705448,0.559016393442623,0.478007647159059
"363",5,2013,6,28,"2013-06-28",66.1,64.8,1004.7,2.1,12.9,26,33,69.8,64,0.85,999.9,1,608,0.481724461105904,0.337094814850728,0.575409836065574,0.598085273596125
"364",6,2013,6,29,"2013-06-29",66.2,64.9,1004,1.4,13.7,19,24.1,69.1,64.4,0.26,999.9,1,591,0.465791940018744,0.213267423203752,0.547540983606557,0.393953308653113
"365",7,2013,6,30,"2013-06-30",65.4,64.2,1012.1,1.9,8.8,14,999.9,69.1,64,0.05,999.9,1,423,0.30834114339269,-1.01043856483695,0.272131147540984,-1.62335081548959
"366",1,2013,7,1,"2013-07-01",66.7,65.3,1017,4.1,10.4,14,20,72,64,0.04,999.9,0,633,0.505154639175258,0.519193920213927,0.616393442622951,0.89827933968879
"367",2,2013,7,2,"2013-07-02",67.7,65.5,1022.2,4,9.5,13,18.1,73,64.9,0.04,999.9,1,601,0.475164011246485,0.286107065349032,0.563934426229508,0.514030935090179
"368",3,2013,7,3,"2013-07-03",68.7,67.2,1024.1,2.5,9.5,15,999.9,72,64.4,0.03,999.9,1,635,0.507029053420806,0.533761848642983,0.619672131147541,0.922294864976203
"369",4,2013,7,4,"2013-07-04",69.8,68,1023.5,1.8,11.9,15,21,75,68,0.02,999.9,1,438,0.322399250234302,-0.901179101619029,0.29672131147541,-1.443234375834
"370",5,2013,7,5,"2013-07-05",71.6,68.2,1021.6,6.8,12.4,17.1,22,77,68,0.03,999.9,1,576,0.451733833177132,0.104007959985832,0.522950819672131,0.213836868997514
"371",6,2013,7,6,"2013-07-06",73,69.2,1018.5,8.1,13.1,15.9,22.9,79,68,0.01,999.9,0,516,0.395501405810684,-0.333029892885846,0.424590163934426,-0.506628889624881
"372",7,2013,7,7,"2013-07-07",74.4,69.8,1016.3,9,9.1,14,19,82,69.1,0.01,999.9,0,475,0.357075913776945,-0.631672425681494,0.357377049180328,-0.998947158016852
"373",1,2013,7,8,"2013-07-08",72.6,68.9,1015.5,6.7,10.7,17.1,24.1,78.1,68,0,999.9,1,617,0.490159325210872,0.40265049278148,0.590163934426229,0.706155137389484
"374",2,2013,7,9,"2013-07-09",72.7,69.3,1018,5.7,7,13,999.9,80.1,69.1,0,999.9,1,583,0.458294283036551,0.154995709487528,0.534426229508197,0.29789120750346
"375",3,2013,7,10,"2013-07-10",71.1,69.7,1015.5,1.9,7.1,12,999.9,77,69.1,0,999.9,1,614,0.487347703842549,0.380798600137896,0.585245901639344,0.670131849458364
"376",4,2013,7,11,"2013-07-11",71.8,69.7,1011.6,4.9,9.5,13,19,75.9,69.1,0.01,999.9,0,550,0.427366447985005,-0.0853751095918951,0.480327868852459,-0.0983649597388574
"377",5,2013,7,12,"2013-07-12",69.4,67.8,1015.9,3.1,6.7,15,49.9,72,66,0.06,999.9,1,599,0.473289597000937,0.271539136919976,0.560655737704918,0.490015409802766
"378",6,2013,7,13,"2013-07-13",67.9,66.3,1024.4,3.3,6.2,9.9,999.9,75.9,63,0.01,999.9,1,575,0.450796626054358,0.0967239957713044,0.521311475409836,0.201829106353807
"379",7,2013,7,14,"2013-07-14",72.9,70.5,1025.1,4.5,5.3,14,999.9,79,66,0.01,999.9,1,471,0.353327085285848,-0.660808282539605,0.350819672131148,-1.04697820859168
"380",1,2013,7,15,"2013-07-15",76.3,71.2,1021.6,9.3,5.7,9.9,999.9,82.9,69.1,0,999.9,0,581,0.456419868791003,0.140427781058472,0.531147540983607,0.273875682216047
"381",2,2013,7,16,"2013-07-16",77.4,68.4,1019.6,8.3,7.3,14,999.9,87.1,69.1,0,999.9,0,582,0.457357075913777,0.147711745273,0.532786885245902,0.285883444859754
"382",3,2013,7,17,"2013-07-17",72.9,65.8,1020.8,9.9,5.6,8.9,999.9,84,66.9,0,999.9,0,609,0.482661668228679,0.344378779065256,0.577049180327869,0.610093036239831
"383",4,2013,7,18,"2013-07-18",75.6,69.6,1016.6,8.1,6.8,14,999.9,88,68,0,999.9,0,636,0.50796626054358,0.541045812857511,0.621311475409836,0.934302627619909
"384",5,2013,7,19,"2013-07-19",73.9,71.4,1013.4,2.8,9.6,15.9,22,80.1,69.1,0,999.9,1,697,0.565135895032802,0.985367629943718,0.721311475409836,1.66677614888601
"385",6,2013,7,20,"2013-07-20",74.5,71.7,1008.8,3.3,11.8,15.9,20,80.1,71.1,0,999.9,0,551,0.428303655107779,-0.0780911453773671,0.481967213114754,-0.0863571970951508
"386",7,2013,7,21,"2013-07-21",72.8,69.1,1012.6,6.6,5.3,12,999.9,77,66.9,0.04,999.9,0,447,0.330834114339269,-0.835623423688277,0.311475409836066,-1.33516451204064
"387",1,2013,7,22,"2013-07-22",68.3,65.9,1015.1,5.6,5.1,8,999.9,78.1,64,0.17,999.9,1,591,0.465791940018744,0.213267423203752,0.547540983606557,0.393953308653113
"388",2,2013,7,23,"2013-07-23",72.1,70,1007.1,3.7,8.1,14,19,78.8,66.2,0,999.9,1,571,0.447047797563261,0.0675881389131925,0.514754098360656,0.153798055778981
"389",3,2013,7,24,"2013-07-24",74.9,71.6,1006.7,5.7,8.4,13,20,82,70,0.6,999.9,1,571,0.447047797563261,0.0675881389131925,0.514754098360656,0.153798055778981
"390",4,2013,7,25,"2013-07-25",67.7,62.8,1014.3,9.7,13.8,19,27,75,64,0.4,999.9,0,507,0.387066541705717,-0.398585570816598,0.409836065573771,-0.614698753418241
"391",5,2013,7,26,"2013-07-26",66.1,64.4,1012.2,6,15,22,28.9,69.8,64,2.43,999.9,0,617,0.490159325210872,0.40265049278148,0.590163934426229,0.706155137389484
"392",6,2013,7,27,"2013-07-27",69.1,66.1,1018,9.6,8.8,15,18.1,73.9,64.9,0.26,999.9,0,516,0.395501405810684,-0.333029892885846,0.424590163934426,-0.506628889624881
"393",7,2013,7,28,"2013-07-28",69.8,68,1015.8,5.7,6.5,12,22.9,75.2,66.2,0.12,999.9,1,485,0.366447985004686,-0.558832783536214,0.373770491803279,-0.878869531579786
"394",1,2013,7,29,"2013-07-29",69.2,67.1,1017.1,6.5,5.3,9.9,999.9,73.9,64,0.02,999.9,0,597,0.471415182755389,0.25697120849092,0.557377049180328,0.465999884515352
"395",2,2013,7,30,"2013-07-30",71.2,64.3,1018,7.8,7.8,11.1,999.9,77,66.2,0.01,999.9,1,584,0.459231490159325,0.162279673702056,0.536065573770492,0.309898970147167
"396",3,2013,7,31,"2013-07-31",70.6,62.6,1019.3,10,6.7,8.9,999.9,78.1,64.9,0,999.9,0,553,0.430178069353327,-0.0635232169483111,0.485245901639344,-0.0623416718077376
"397",4,2013,8,1,"2013-08-01",68.9,64.7,1016.5,9.8,5.3,9.9,999.9,78.1,63,0.01,999.9,0,643,0.514526710402999,0.592033562359207,0.632786885245902,1.01835696612586
"398",5,2013,8,2,"2013-08-02",69.7,66,1011.1,9.5,8.3,15,20,75.9,63,0.03,999.9,0,626,0.498594189315839,0.468206170712231,0.604918032786885,0.814225001182844
"399",6,2013,8,3,"2013-08-03",69.3,66.1,1011.8,7.2,10.9,15.9,22.9,75.9,66,0,999.9,0,492,0.373008434864105,-0.507845034034518,0.385245901639344,-0.79481519307384
"400",7,2013,8,4,"2013-08-04",69.4,61.9,1009.8,9,8.3,12,19,75.9,60.1,0.25,999.9,0,454,0.337394564198688,-0.784635674186581,0.322950819672131,-1.25111017353469
"401",1,2013,8,5,"2013-08-05",68.1,54.5,1013.3,10,12.2,15.9,24.1,75.9,60.1,0,999.9,0,545,0.422680412371134,-0.121794930664535,0.472131147540984,-0.15840377295739
"402",2,2013,8,6,"2013-08-06",66.2,54.5,1019.1,10,5.3,8.9,999.9,73.9,55.9,0,999.9,0,543,0.420805998125586,-0.136362859093591,0.468852459016393,-0.182419298244803
"403",3,2013,8,7,"2013-08-07",64.5,55.9,1022,9.9,5.1,9.9,999.9,73.9,54,0,999.9,0,508,0.388003748828491,-0.39130160660207,0.411475409836066,-0.602690990774534
"404",4,2013,8,8,"2013-08-08",67.8,64,1020.1,10,6.7,9.9,999.9,75,54,0,999.9,0,549,0.426429240862231,-0.092659073806423,0.478688524590164,-0.110372722382564
"405",5,2013,8,9,"2013-08-09",70.7,68.8,1016.9,9.3,13.1,21,27,75,61,0.03,999.9,0,579,0.454545454545455,0.125859852629416,0.527868852459016,0.249860156928634
"406",6,2013,8,10,"2013-08-10",72.4,66.5,1012.3,6.4,11.2,15,21,80.1,68,0.06,999.9,1,495,0.375820056232427,-0.485993141390934,0.390163934426229,-0.75879190514272
"407",7,2013,8,11,"2013-08-11",69.5,56.7,1017,10,7.5,11.1,999.9,80.1,60.1,0,999.9,0,481,0.36269915651359,-0.587968640394326,0.367213114754098,-0.926900582154612
"408",1,2013,8,12,"2013-08-12",68.2,63.2,1016.8,10,7.2,11.1,999.9,75,60.1,0,999.9,0,519,0.398313027179007,-0.311178000242262,0.429508196721311,-0.470605601693762
"409",2,2013,8,13,"2013-08-13",67.8,66.7,1011.1,4.6,3.4,17.1,999.9,73.9,64,0,999.9,1,553,0.430178069353327,-0.0635232169483111,0.485245901639344,-0.0623416718077376
"410",3,2013,8,14,"2013-08-14",68.4,59.6,1007.5,8.3,9.6,19,24.1,73,64,0.5,999.9,0,622,0.494845360824742,0.439070313854119,0.598360655737705,0.766193950608017
"411",4,2013,8,15,"2013-08-15",67.2,52.7,1016.9,10,10.2,15,21,73,62.1,0,999.9,0,599,0.473289597000937,0.271539136919976,0.560655737704918,0.490015409802766
"412",5,2013,8,16,"2013-08-16",67.4,59.7,1021.2,10,8.2,12,999.9,73,62.1,0,999.9,0,678,0.547328959700094,0.846972309867686,0.690163934426229,1.43862865865559
"413",6,2013,8,17,"2013-08-17",67.3,59.8,1023.8,10,3.2,8,999.9,75.9,55.9,0,999.9,0,504,0.384254920337395,-0.420437463460182,0.404918032786885,-0.650722041349361
"414",7,2013,8,18,"2013-08-18",64.8,58.4,1023.8,8.4,3.3,8,999.9,75.9,55.9,0.01,999.9,1,442,0.326148078725398,-0.872043244760917,0.30327868852459,-1.39520332525917
"415",1,2013,8,19,"2013-08-19",65.5,60.8,1017.5,9.5,8.1,13,999.9,73.9,57,0.39,999.9,0,462,0.344892221180881,-0.726363960470357,0.336065573770492,-1.15504807238504
"416",2,2013,8,20,"2013-08-20",71,64.7,1017.3,9.5,7,11.1,999.9,78.1,57,0.01,999.9,0,542,0.419868791002812,-0.143646823308119,0.467213114754098,-0.19442706088851
"417",3,2013,8,21,"2013-08-21",70.3,66.7,1020.1,7.1,6.5,9.9,999.9,79,64,0,999.9,1,562,0.438612933458294,0.00203246098244068,0.5,0.0457281919856217
"418",4,2013,8,22,"2013-08-22",70.5,68.9,1016.9,3.9,9.8,14,999.9,79,64,0.01,999.9,1,578,0.45360824742268,0.118575888414888,0.526229508196721,0.237852394284927
"419",5,2013,8,23,"2013-08-23",70.6,65,1013.1,7.8,12.1,22.9,28,77,63,0,999.9,0,636,0.50796626054358,0.541045812857511,0.621311475409836,0.934302627619909
"420",6,2013,8,24,"2013-08-24",66.2,55.2,1022.3,10,10.7,19,24.1,77,55.9,0,999.9,0,527,0.4058106841612,-0.252906286526039,0.442622950819672,-0.374543500544109
"421",7,2013,8,25,"2013-08-25",64,54.6,1026.6,10,6.7,12,999.9,75,50,0,999.9,0,459,0.342080599812559,-0.748215853113941,0.331147540983607,-1.19107136031616
"422",1,2013,8,26,"2013-08-26",68.3,64.1,1020.1,10,11.2,19,22,75,50,0,999.9,0,521,0.400187441424555,-0.296610071813206,0.432786885245902,-0.446590076406348
"423",2,2013,8,27,"2013-08-27",68,66.6,1011.8,4.5,8,14,999.9,70,64.4,0.39,999.9,1,507,0.387066541705717,-0.398585570816598,0.409836065573771,-0.614698753418241
"424",3,2013,8,28,"2013-08-28",66.4,64.6,1012,3.9,6.8,9.9,999.9,72,62.6,0.67,999.9,1,482,0.363636363636364,-0.580684676179798,0.368852459016393,-0.914892819510906
"425",4,2013,8,29,"2013-08-29",65.7,63.7,1014.4,5.8,11.3,17.1,21,69.1,62.6,0,999.9,1,572,0.447985004686036,0.0748721031277205,0.516393442622951,0.165805818422688
"426",5,2013,8,30,"2013-08-30",65,59.2,1014.8,9.9,10.8,17.1,21,70,59,0,999.9,0,599,0.473289597000937,0.271539136919976,0.560655737704918,0.490015409802766
"427",6,2013,8,31,"2013-08-31",69.4,67,1011.9,7,10.9,13,999.9,75,59,0,999.9,0,480,0.361761949390815,-0.595252604608854,0.365573770491803,-0.938908344798319
"428",7,2013,9,1,"2013-09-01",70.7,68.3,1012.4,7.5,10.1,13,999.9,75.9,66.9,0,999.9,0,480,0.361761949390815,-0.595252604608854,0.365573770491803,-0.938908344798319
"429",1,2013,9,2,"2013-09-02",70.8,68.7,1010.3,7,7.7,11.1,999.9,75.9,68,0,999.9,1,431,0.315838800374883,-0.952166851120725,0.285245901639344,-1.52728871433994
"430",2,2013,9,3,"2013-09-03",70.1,69,1008.1,2,6.8,11.1,999.9,75.9,66,0.05,999.9,1,551,0.428303655107779,-0.0780911453773671,0.481967213114754,-0.0863571970951508
"431",3,2013,9,4,"2013-09-04",68.5,61.9,1011.4,8.9,8.8,15,20,73.9,63,0.06,999.9,0,604,0.477975632614808,0.307958957992616,0.568852459016393,0.550054223021299
"432",4,2013,9,5,"2013-09-05",67.4,62.1,1013.8,10,10.4,17.1,22,75.9,61,0,999.9,0,493,0.373945641986879,-0.50056106981999,0.386885245901639,-0.782807430430133
"433",5,2013,9,6,"2013-09-06",60.3,47.8,1021.1,10,5.3,12,999.9,75.9,52,0,999.9,0,525,0.403936269915651,-0.267474214955095,0.439344262295082,-0.398559025831522
"434",6,2013,9,7,"2013-09-07",63.6,50.4,1017.9,10,10.2,17.1,22,71.1,52,0,999.9,0,585,0.460168697282099,0.169563637916584,0.537704918032787,0.321906732790873
"435",7,2013,9,8,"2013-09-08",68,59.3,1010.5,10,13.3,19,26,75.9,57,0,999.9,0,500,0.380506091846298,-0.449573320318294,0.398360655737705,-0.698753091924187
"436",1,2013,9,9,"2013-09-09",59.8,42.5,1021.4,10,8.2,15.9,22,75.9,50,0,999.9,0,632,0.504217432052484,0.511909955999399,0.614754098360656,0.886271577045083
"437",2,2013,9,10,"2013-09-10",65.5,57.5,1022,10,10.1,18.1,22.9,72,50,0,999.9,0,629,0.501405810684161,0.490058063355815,0.60983606557377,0.850248289113963
"438",3,2013,9,11,"2013-09-11",69.9,66.8,1019.3,6.8,10.9,13,19,73.9,61,0,999.9,0,576,0.451733833177132,0.104007959985832,0.522950819672131,0.213836868997514
"439",4,2013,9,12,"2013-09-12",70.2,67.6,1013.7,5.3,11.4,15.9,20,75,66.9,0,999.9,0,695,0.563261480787254,0.970799701514662,0.718032786885246,1.6427606235986
"440",5,2013,9,13,"2013-09-13",69.1,67,1004.5,6.1,8.9,15,19,75,66.9,0.01,999.9,1,652,0.522961574507966,0.657589240289959,0.647540983606557,1.12642682991921
"441",6,2013,9,14,"2013-09-14",64.5,57.6,1010.4,10,9.1,13,19,73.9,60.1,0.13,999.9,0,519,0.398313027179007,-0.311178000242262,0.429508196721311,-0.470605601693762
"442",7,2013,9,15,"2013-09-15",61.2,50.7,1019.4,10,6.6,13,17.1,68,51.1,0,999.9,0,476,0.358013120899719,-0.624388461466966,0.359016393442623,-0.986939395373145
"443",1,2013,9,16,"2013-09-16",62.4,54.8,1017.9,10,7.4,13,15,70,51.1,0,999.9,0,570,0.446110590440487,0.0603041746986645,0.513114754098361,0.141790293135274
"444",2,2013,9,17,"2013-09-17",56.1,43.1,1024.7,10,16.3,22.9,29.9,70,51.1,0.02,999.9,0,627,0.499531396438613,0.475490134926759,0.60655737704918,0.82623276382655
"445",3,2013,9,18,"2013-09-18",56.1,42.7,1025.2,10,5.8,11.1,999.9,69.1,43,0,999.9,0,571,0.447047797563261,0.0675881389131925,0.514754098360656,0.153798055778981
"446",4,2013,9,19,"2013-09-19",62.4,54.6,1020.3,10,9.6,15,19,69.1,43,0,999.9,0,536,0.414245548266167,-0.187350608595287,0.457377049180328,-0.26647363675075
"447",5,2013,9,20,"2013-09-20",62.6,58.5,1018.4,9.5,6.2,8.9,999.9,71.1,53.6,0.01,999.9,0,631,0.503280224929709,0.504625991784871,0.613114754098361,0.874263814401376
"448",6,2013,9,21,"2013-09-21",63.6,60.3,1015.6,9.9,7.8,13,999.9,72,54,0.01,999.9,1,546,0.423617619493908,-0.114510966450007,0.473770491803279,-0.146396010313684
"449",7,2013,9,22,"2013-09-22",66.3,63.4,1007,8.8,9.8,15,29.9,72,60.1,0.24,999.9,0,585,0.460168697282099,0.169563637916584,0.537704918032787,0.321906732790873
"450",1,2013,9,23,"2013-09-23",57.5,44.9,1011.2,10,10.4,15,22,69.1,48.9,0,999.9,0,661,0.531396438612934,0.723144918220711,0.662295081967213,1.23449669371257
"451",2,2013,9,24,"2013-09-24",54.5,42.7,1013,10,8.4,13,19,61,46,0,999.9,0,615,0.488284910965323,0.388082564352424,0.586885245901639,0.682139612102071
"452",3,2013,9,25,"2013-09-25",55.3,45.3,1012.3,10,4.5,8.9,999.9,64,44.1,0,999.9,0,539,0.417057169634489,-0.165498715951703,0.462295081967213,-0.23045034881963
"453",4,2013,9,26,"2013-09-26",56.8,46.4,1015.6,10,8,17.1,20,64,44.1,0,999.9,0,516,0.395501405810684,-0.333029892885846,0.424590163934426,-0.506628889624881
"454",5,2013,9,27,"2013-09-27",58.1,51.2,1020.2,10,11.5,18.1,24.1,64,46.9,0,999.9,0,553,0.430178069353327,-0.0635232169483111,0.485245901639344,-0.0623416718077376
"455",6,2013,9,28,"2013-09-28",59.2,50.1,1024.6,10,7.4,11.1,999.9,69.1,50,0,999.9,0,547,0.424554826616682,-0.107227002235479,0.475409836065574,-0.134388247669977
"456",7,2013,9,29,"2013-09-29",54.9,50.1,1022.8,10,7.8,13,999.9,69.1,45,0.01,999.9,0,506,0.386129334582943,-0.405869535031126,0.408196721311475,-0.626706516061947
"457",1,2013,9,30,"2013-09-30",59.5,54.3,1016.9,9.8,10.4,19,22.9,66.9,45,0.01,999.9,0,605,0.478912839737582,0.315242922207144,0.570491803278689,0.562061985665005
"458",2,2013,10,1,"2013-10-01",62.1,51.8,1012.9,10,8,15,999.9,70,53.1,0,999.9,0,616,0.489222118088097,0.395366528566952,0.588524590163934,0.694147374745778
"459",3,2013,10,2,"2013-10-02",64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,999.9,1,647,0.518275538894096,0.621169419217319,0.639344262295082,1.06638801670068
"460",4,2013,10,3,"2013-10-03",65.8,56.3,1016.4,10,6.5,8.9,999.9,75.9,59,0,999.9,0,590,0.46485473289597,0.205983458989224,0.545901639344262,0.381945546009406
"461",5,2013,10,4,"2013-10-04",62.8,57.5,1017.7,9.3,5.2,8.9,999.9,71.1,53.6,0.01,999.9,1,658,0.528584817244611,0.701293025577127,0.657377049180328,1.19847340578145
"462",6,2013,10,5,"2013-10-05",61.3,57.7,1018,9.6,4.2,8,999.9,72,54,0.13,999.9,0,497,0.377694470477976,-0.471425212961878,0.39344262295082,-0.734776379855307
"463",7,2013,10,6,"2013-10-06",59.1,54.8,1021.1,6.9,7.2,14,22,64.9,53.1,0,999.9,1,404,0.290534208059981,-1.14883388491298,0.240983606557377,-1.85149830572002
"464",1,2013,10,7,"2013-10-07",65.7,62.3,1017.4,8.5,11.9,15,20,73,53.1,0,999.9,0,618,0.491096532333646,0.409934456996008,0.591803278688525,0.718162900033191
"465",2,2013,10,8,"2013-10-08",61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73,52,0.47,999.9,0,574,0.449859418931584,0.0894400315567764,0.519672131147541,0.189821343710101
"466",3,2013,10,9,"2013-10-09",56.4,44.3,1027.9,10,11.6,22,26,64.9,51.1,0.03,999.9,0,529,0.407685098406748,-0.238338358096983,0.445901639344262,-0.350527975256696
"467",4,2013,10,10,"2013-10-10",58.4,52.6,1024.3,10,11.6,15,22,64.9,54,0,999.9,0,559,0.435801312089972,-0.0198194316611433,0.495081967213115,0.00970490405450197
"468",5,2013,10,11,"2013-10-11",60.6,56.6,1018.4,10,13.3,19,26,64.9,55,0,999.9,0,621,0.493908153701968,0.431786349639591,0.59672131147541,0.754186187964311
"469",6,2013,10,12,"2013-10-12",58.6,53.4,1021.7,10,13.2,22,31.1,64.9,54,0,999.9,0,556,0.43298969072165,-0.0416713243047272,0.49016393442623,-0.0263183838766178
"470",7,2013,10,13,"2013-10-13",55.1,45.6,1027.8,10,11.4,15.9,22.9,64,48,0,999.9,0,502,0.382380506091846,-0.435005391889238,0.401639344262295,-0.674737566636774
"471",1,2013,10,14,"2013-10-14",51.5,44,1027,10,4.6,8.9,999.9,62.1,41,0,999.9,0,440,0.32427366447985,-0.886611173189973,0.3,-1.41921885054658
"472",2,2013,10,15,"2013-10-15",53.9,47.3,1023.8,10,6.3,12,999.9,63,41,0.01,999.9,0,615,0.488284910965323,0.388082564352424,0.586885245901639,0.682139612102071
"473",3,2013,10,16,"2013-10-16",57.5,55.4,1017.7,6.2,9.3,14,999.9,63,44.1,0.01,999.9,0,548,0.425492033739456,-0.099943038020951,0.477049180327869,-0.122380485026271
"474",4,2013,10,17,"2013-10-17",59.4,57.4,1011.5,7.9,6.1,11.1,999.9,63,55,0.01,999.9,0,574,0.449859418931584,0.0894400315567764,0.519672131147541,0.189821343710101
"475",5,2013,10,18,"2013-10-18",62.3,57,1008.3,8.8,11,20,25.1,68,57,0.01,999.9,0,680,0.549203373945642,0.861540238296742,0.69344262295082,1.462644183943
"476",6,2013,10,19,"2013-10-19",57.3,45,1013.9,10,6.2,11.1,15.9,68,46.9,0,999.9,0,471,0.353327085285848,-0.660808282539605,0.350819672131148,-1.04697820859168
"477",7,2013,10,20,"2013-10-20",58.3,47.4,1010.3,10,9.4,15.9,21,62.1,46.9,0.05,999.9,0,490,0.371134020618557,-0.522412962463574,0.381967213114754,-0.818830718361253
"478",1,2013,10,21,"2013-10-21",54.4,41.1,1018.5,10,7.1,15,19,64,39.9,0,999.9,0,616,0.489222118088097,0.395366528566952,0.588524590163934,0.694147374745778
"479",2,2013,10,22,"2013-10-22",59.1,52.4,1012.5,10,6.1,8.9,999.9,66.9,39.9,0,999.9,0,540,0.417994376757263,-0.158214751737175,0.463934426229508,-0.218442586175923
"480",3,2013,10,23,"2013-10-23",52.5,44.6,1005.8,9.8,7.9,12,999.9,66.9,48,0,999.9,0,558,0.434864104967198,-0.0271033958756712,0.49344262295082,-0.00230285858920462
"481",4,2013,10,24,"2013-10-24",48.4,34.5,1007.5,9.9,10.8,15.9,27,57,43,0.36,999.9,0,632,0.504217432052484,0.511909955999399,0.614754098360656,0.886271577045083
"482",5,2013,10,25,"2013-10-25",48,30.2,1015.2,10,9.2,13,21,54,43,0,999.9,0,647,0.518275538894096,0.621169419217319,0.639344262295082,1.06638801670068
"483",6,2013,10,26,"2013-10-26",49,32.9,1020.1,10,13.7,25.1,34,57.9,32,0,999.9,0,626,0.498594189315839,0.468206170712231,0.604918032786885,0.814225001182844
"484",7,2013,10,27,"2013-10-27",54.3,38.7,1012.5,10,13.8,26,35.9,57.9,50,0.01,999.9,0,512,0.391752577319588,-0.362165749743958,0.418032786885246,-0.554659940199708
"485",1,2013,10,28,"2013-10-28",50.7,33,1020.4,10,10.3,21,27,57.9,36,0,999.9,0,620,0.492970946579194,0.424502385425063,0.595081967213115,0.742178425320604
"486",2,2013,10,29,"2013-10-29",47.5,34.1,1027.6,10,6.8,15,20,57.9,36,0,999.9,0,600,0.474226804123711,0.278823101134504,0.562295081967213,0.502023172446472
"487",3,2013,10,30,"2013-10-30",46.8,38.6,1025.8,10,5.2,11.1,999.9,57.9,34,0,999.9,0,558,0.434864104967198,-0.0271033958756712,0.49344262295082,-0.00230285858920462
"488",4,2013,10,31,"2013-10-31",54.8,50.9,1021.4,9.1,6,12,999.9,62.1,34,0,999.9,0,615,0.488284910965323,0.388082564352424,0.586885245901639,0.682139612102071
"489",5,2013,11,1,"2013-11-01",62.3,59.7,1008.7,6.3,18.2,24.1,34,66,45,0.01,999.9,0,710,0.577319587628866,1.08005916473258,0.742622950819672,1.8228770632542
"490",6,2013,11,2,"2013-11-02",57.4,55.2,1003.8,6.4,5.6,15,21,66,53.1,0.14,999.9,1,551,0.428303655107779,-0.0780911453773671,0.481967213114754,-0.0863571970951508
"491",7,2013,11,3,"2013-11-03",49.4,43.7,1013,8.8,12,24.1,28.9,60.1,42.1,0.05,999.9,0,415,0.300843486410497,-1.06871027855317,0.259016393442623,-1.71941291663925
"492",1,2013,11,4,"2013-11-04",42,26,1032,10,13.9,20,25.1,55,39,0,999.9,0,658,0.528584817244611,0.701293025577127,0.657377049180328,1.19847340578145
"493",2,2013,11,5,"2013-11-05",43.5,30.4,1037.8,10,3.9,7,999.9,50,37.9,0,999.9,0,510,0.389878163074039,-0.376733678173014,0.414754098360656,-0.578675465487121
"494",3,2013,11,6,"2013-11-06",46.5,41.4,1030.4,10,3.7,8.9,999.9,57,36,0,999.9,0,635,0.507029053420806,0.533761848642983,0.619672131147541,0.922294864976203
