"","day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS","norm_all","stan_all","norm_yr","stan_yr"
"1521",3,2016,8,29,"2016-08-29",72.5,66.3,1019,9.8,9.5,15.9,22,82.9,57.9,0,999.9,0,673,0.498458376156218,0.773303662950492,0.657487091222031,0.462328017988787
"1522",4,2016,8,30,"2016-08-30",67.7,59.2,1020,10,6.1,8.9,999.9,82.9,59,0,999.9,0,622,0.446043165467626,0.264315505085225,0.569707401032702,-0.061103460374693
"1523",5,2016,8,31,"2016-08-31",70.4,65.7,1016,10,9.1,12,999.9,75.9,59,0,999.9,0,661,0.486125385405961,0.653541743452782,0.636833046471601,0.339167670138557
"1524",6,2016,9,1,"2016-09-01",71.5,67,1011.2,9.7,6.8,8.9,999.9,77,66.9,0,999.9,0,675,0.500513874614594,0.793263982866777,0.660929432013769,0.482854742630492
"1525",7,2016,9,2,"2016-09-02",69.2,63.2,1015.1,9.4,9.9,18.1,21,77,62.1,0.05,999.9,0,697,0.523124357656732,1.01282750194591,0.698795180722892,0.708648713689249
"1526",2,2016,9,3,"2016-09-03",63.2,57.5,1022,10,5.7,9.9,999.9,75,55.9,0,999.9,0,498,0.318602261048304,-0.973224329724441,0.356282271944923,-1.33376038816041
"1527",1,2016,9,4,"2016-09-04",65.3,57.4,1022,10,12.7,21,28.9,73,55.9,0,999.9,0,466,0.285714285714286,-1.292589448385,0.301204819277108,-1.66218798242769
"1528",3,2016,9,5,"2016-09-05",64,59.8,1017.8,7,23.8,34,49,73,59,0,999.9,0,419,0.237410071942446,-1.7616569664177,0.220309810671256,-2.14456601150776
"1529",4,2016,9,6,"2016-09-06",69.9,65.8,1014.3,7.9,15.2,22,31.1,75.9,62.1,1.25,999.9,0,626,0.450154162384378,0.304236144917795,0.576592082616179,-0.0200500110912828
"1530",5,2016,9,7,"2016-09-07",70.3,66.8,1016.3,8.4,13.1,18.1,26,77,64.9,0.01,999.9,0,648,0.472764645426516,0.52379966399693,0.614457831325301,0.205743959967473
"1531",6,2016,9,8,"2016-09-08",68.5,66.8,1012,6.3,9,13,999.9,77,66,0.01,999.9,1,717,0.543679342240493,1.21243070110876,0.733218588640275,0.9139159601063
"1532",7,2016,9,9,"2016-09-09",71.4,68.3,1011.2,5.9,10.3,13,999.9,79,66,0.16,999.9,1,715,0.541623843782117,1.19247038119248,0.729776247848537,0.893389235464595
"1533",2,2016,9,10,"2016-09-10",71.9,67,1016.5,6.7,7,14,999.9,79,68,0,999.9,1,598,0.421377183967112,0.0247916660898061,0.528399311531842,-0.307424156075154
"1534",1,2016,9,11,"2016-09-11",71.3,67.8,1015.3,6.4,11.9,19,24.1,78.1,64.9,0,999.9,1,538,0.359712230215827,-0.574017931398742,0.42512908777969,-0.923225895326308
"1535",3,2016,9,12,"2016-09-12",65.1,52.1,1021.9,10,7.9,15.9,999.9,78.1,55.9,0,999.9,0,648,0.472764645426516,0.52379966399693,0.614457831325301,0.205743959967473
"1536",4,2016,9,13,"2016-09-13",64.1,55.9,1023,10,8.9,13,999.9,71.1,55.9,0,999.9,0,779,0.607399794450154,1.83120061851359,0.839931153184165,1.55024442399916
"1537",5,2016,9,14,"2016-09-14",68.4,61.8,1018.3,10,12.4,17.1,22.9,73.9,57.9,0,999.9,0,779,0.607399794450154,1.83120061851359,0.839931153184165,1.55024442399916
"1538",6,2016,9,15,"2016-09-15",64.5,53.4,1022,10,14.4,22.9,29.9,73.9,53.1,0,999.9,0,757,0.584789311408016,1.61163709943446,0.802065404475043,1.3244504529404
"1539",7,2016,9,16,"2016-09-16",57.7,47.7,1026.5,10,6.4,9.9,15,66.9,48,0,999.9,0,780,0.608427543679342,1.84118077847174,0.841652323580034,1.56050778632001
"1540",2,2016,9,17,"2016-09-17",62.6,57.6,1024.5,9.7,6,12,999.9,73,48,0,999.9,0,646,0.47070914696814,0.503839344080645,0.611015490533563,0.185217235325768
"1541",1,2016,9,18,"2016-09-18",70.6,67.3,1019.6,9.3,11.1,14,999.9,75,66.9,0,999.9,0,535,0.356628982528263,-0.60395841127317,0.419965576592083,-0.954015982288865
"1542",3,2016,9,19,"2016-09-19",71,68.8,1018.7,7.6,8.1,14,20,75,68,0,999.9,0,680,0.505652620760534,0.843164782657489,0.669535283993115,0.534171554234755
"1543",4,2016,9,20,"2016-09-20",71.1,69.3,1019.3,8.7,5.6,11.1,999.9,75,66,0.22,999.9,0,619,0.442959917780062,0.234375025210798,0.564543889845095,-0.0918935473372507
"1544",5,2016,9,21,"2016-09-21",70,64.4,1020.2,5.3,6.4,12,999.9,77,62.1,0.07,999.9,1,621,0.445015416238438,0.254335345127083,0.567986230636833,-0.0713668226955456
"1545",6,2016,9,22,"2016-09-22",67.2,57.8,1020.9,10,3.7,7,999.9,79,57.9,0,999.9,0,660,0.485097636176773,0.64356158349464,0.635111876075731,0.328904307817704
"1546",7,2016,9,23,"2016-09-23",66.3,62.1,1016.5,9.5,5.8,12,999.9,79,55.9,0,999.9,1,812,0.641315519013361,2.1605458971323,0.896729776247849,1.88893538058729
"1547",2,2016,9,24,"2016-09-24",60.7,49.5,1017.5,10,12.7,18.1,24.1,75.9,50,0.07,999.9,0,612,0.435765673175745,0.164513905503801,0.55249569707401,-0.163737083583219
"1548",1,2016,9,25,"2016-09-25",57.6,39.4,1018.8,10,10.8,17.1,24.1,66,48,0,999.9,0,572,0.394655704008222,-0.234692492821898,0.483648881239243,-0.574271576417321
"1549",3,2016,9,26,"2016-09-26",55.2,41.1,1021.6,10,5.3,8.9,999.9,64.9,44.1,0,999.9,0,623,0.447070914696814,0.274295665043368,0.571428571428571,-0.0508400980538405
"1550",4,2016,9,27,"2016-09-27",65.4,59.8,1015.4,7.1,11,17.1,24.1,66.9,60.1,0.01,999.9,0,659,0.484069886947585,0.633581423536497,0.633390705679862,0.318640945496852
"1551",5,2016,9,28,"2016-09-28",63.1,60.7,1018.8,5.7,11.3,21,27,66.2,60.1,1,999.9,0,637,0.461459403905447,0.414017904457363,0.59552495697074,0.0928469744380953
"1552",6,2016,9,29,"2016-09-29",60,54.9,1027.1,9.3,17.8,21,28.9,64.9,57.9,0.01,999.9,0,624,0.448098663926002,0.28427582500151,0.573149741824441,-0.0405767357329879
"1553",7,2016,9,30,"2016-09-30",60.1,54.5,1028.7,7.8,15.6,20,28.9,63,57.9,0.01,999.9,0,872,0.702980472764645,2.75935549462084,1,2.50473711983845
"1554",2,2016,10,1,"2016-10-01",62,60.2,1021.1,1.7,14,19,28,64.9,59,1.63,999.9,1,581,0.403905447070915,-0.144871053198616,0.499139414802065,-0.481901315529648
"1555",1,2016,10,2,"2016-10-02",61.3,59.2,1017.8,4.4,9,12,999.9,64.9,59,1.22,999.9,1,486,0.306269270298047,-1.09298624922215,0.335628227194492,-1.45692073601064
"1556",3,2016,10,3,"2016-10-03",60.5,56.1,1016.2,9.9,4.4,9.9,999.9,66,57,0,999.9,0,490,0.3103802672148,-1.05306560938958,0.342512908777969,-1.41586728672723
"1557",4,2016,10,4,"2016-10-04",60.5,54.2,1023.5,9.7,12.4,20,27,66,55.9,0.01,999.9,0,523,0.344295991778006,-0.723720330770879,0.399311531841652,-1.0771763301391
"1558",5,2016,10,5,"2016-10-05",58.7,53.2,1026.1,10,12.9,17.1,20,62.1,55.4,0,999.9,0,695,0.521068859198356,0.992867182029626,0.695352839931153,0.688121989047544
"1559",6,2016,10,6,"2016-10-06",57.3,50.9,1025.6,10,5.8,8.9,999.9,66,48.9,0,999.9,0,764,0.591983556012333,1.68149821914146,0.814113597246127,1.39629398918637
"1560",7,2016,10,7,"2016-10-07",55.6,49.7,1025.3,6.9,2.7,8,999.9,70,44.1,0,999.9,1,754,0.581706063720452,1.58169661956003,0.796901893287435,1.29366036597784
"1561",2,2016,10,8,"2016-10-08",58.7,55.5,1020.5,8.5,7.7,14,999.9,70,44.1,0,999.9,1,633,0.457348406988695,0.374097264624793,0.588640275387263,0.0517935251546851
"1562",1,2016,10,9,"2016-10-09",62.2,59.7,1013.8,6.4,13.8,36.9,48,69.1,46.9,0,999.9,0,480,0.300102774922919,-1.15286720897101,0.325301204819277,-1.51850090993576
"1563",3,2016,10,10,"2016-10-10",54.1,43.8,1016.8,8,24.8,36.9,49,57,51.8,3.76,999.9,0,539,0.360739979445015,-0.5640377714406,0.426850258175559,-0.912962533005455
"1564",4,2016,10,11,"2016-10-11",54.3,42.2,1029,10,10.1,15,20,60.1,46.9,0.03,999.9,0,739,0.566289825282631,1.4319942201879,0.771084337349398,1.13970993116506
"1565",5,2016,10,12,"2016-10-12",52.8,46.7,1028.3,10,5.2,8.9,999.9,63,42.1,0,999.9,0,498,0.318602261048304,-0.973224329724441,0.356282271944923,-1.33376038816041
"1566",6,2016,10,13,"2016-10-13",59.6,56.6,1020.1,9.9,7.3,11.1,999.9,66.9,42.1,0,999.9,0,757,0.584789311408016,1.61163709943446,0.802065404475043,1.3244504529404
"1567",7,2016,10,14,"2016-10-14",55.9,45.7,1022.4,10,14.2,21,27,66.9,48,0,999.9,0,767,0.595066803699897,1.71143869901588,0.819277108433735,1.42708407614893
"1568",2,2016,10,15,"2016-10-15",50.5,38.8,1029.1,10,6.2,9.9,999.9,60.1,41,0,999.9,0,641,0.465570400822199,0.453938544289932,0.602409638554217,0.133900423721506
"1569",1,2016,10,16,"2016-10-16",55.2,47.6,1023.1,10,9.3,19,999.9,66,39.9,0,999.9,0,503,0.323741007194245,-0.923323529933729,0.364888123924269,-1.28244357655615
"1570",3,2016,10,17,"2016-10-17",64.5,59,1013.4,8.4,10,17.1,999.9,72,60.1,0,999.9,0,585,0.408016443987667,-0.104950413366046,0.506024096385542,-0.440847866246238
"1571",4,2016,10,18,"2016-10-18",63.8,61.6,1014.1,4.6,6.8,14,999.9,73.9,59,0,999.9,1,590,0.413155190133607,-0.0550496135753337,0.514629948364888,-0.389531054641975
"1572",5,2016,10,19,"2016-10-19",65.6,62.5,1013.9,6.4,11.2,15,999.9,71.1,59,0,999.9,0,676,0.501541623843782,0.803244142824919,0.662650602409639,0.493118104951345
"1573",6,2016,10,20,"2016-10-20",60.4,54.3,1021.3,9.1,10.5,19,24.1,71.1,52,0,999.9,1,662,0.487153134635149,0.663521903410924,0.63855421686747,0.349431032459409
"1574",7,2016,10,21,"2016-10-21",64.6,62.1,1010.7,6,12.9,18.1,24.1,70,52,0.01,999.9,1,851,0.681397738951696,2.54977213549985,0.963855421686747,2.28920651110054
"1575",2,2016,10,22,"2016-10-22",61.3,58.9,993.1,3.5,12.2,27,36.9,70,50,0.01,999.9,1,629,0.453237410071942,0.334176624792223,0.581755593803787,0.0107400758712749
"1576",1,2016,10,23,"2016-10-23",53.7,35.4,1003,10,21.3,29.9,45.1,64,50,0.01,999.9,0,534,0.355601233299075,-0.613938571231312,0.418244406196213,-0.964279344609718
"1577",3,2016,10,24,"2016-10-24",57.5,41.6,1009.5,9.9,12.5,20,27,61,50,0.07,999.9,0,573,0.39568345323741,-0.224712332863756,0.485370051635112,-0.564008214096468
"1578",4,2016,10,25,"2016-10-25",49.1,29.5,1017.6,10,14.1,19,28,61,45,0,999.9,0,566,0.388489208633094,-0.294573452570753,0.473321858864028,-0.635851750342436
"1579",5,2016,10,26,"2016-10-26",44.7,28.1,1025.3,10,14.9,19,27,53.1,41,0,999.9,0,706,0.532374100719424,1.10264894156919,0.714285714285714,0.801018974576922
"1580",6,2016,10,27,"2016-10-27",46.5,36.4,1029.3,9.8,8.2,15,22,52,39.9,0,999.9,0,831,0.660842754367934,2.350168936337,0.929432013769363,2.08393926468349
"1581",7,2016,10,28,"2016-10-28",51.8,46.3,1015.4,7.7,18.6,27,38.1,59,39.9,0.78,999.9,0,798,0.626927029804728,2.0208236577183,0.87263339070568,1.74524830809536
"1582",2,2016,10,29,"2016-10-29",51,44.8,1015.3,8.8,15.8,26,38.1,59,46,0.01,999.9,0,614,0.437821171634121,0.184474225420086,0.555938037865749,-0.143210358941513
"1583",1,2016,10,30,"2016-10-30",61.1,52.4,1010.9,9.3,11,15.9,22.9,69.1,46.9,0,999.9,0,557,0.379239465570401,-0.384394892194035,0.457831325301205,-0.728222011230109
"1584",3,2016,10,31,"2016-10-31",48.3,41.9,1018.8,8.2,12.5,19,26,52,42.1,0.49,999.9,0,655,0.479958890030832,0.593660783703927,0.626506024096386,0.277587496213441
"1585",4,2016,11,1,"2016-11-01",46.2,37.1,1027.3,10,4.4,8,999.9,53.1,34,0.01,999.9,0,732,0.559095580678314,1.3621331004809,0.759036144578313,1.06786639491909
"1586",5,2016,11,2,"2016-11-02",55.9,49.9,1024.1,10,9.9,15.9,999.9,63,34,0,999.9,0,665,0.490236382322713,0.693462383285352,0.643717728055077,0.380221119421967
"1587",6,2016,11,3,"2016-11-03",58.8,56.2,1014.6,5.1,8.4,15,21,63,51.1,0,999.9,1,689,0.514902363823227,0.932986222280771,0.685025817555938,0.626541815122428
"1588",7,2016,11,4,"2016-11-04",53.6,44.3,1015.1,10,12.1,17.1,22.9,63,48.9,0,999.9,0,777,0.605344295991778,1.81124029859731,0.836488812392427,1.52971769935745
"1589",2,2016,11,5,"2016-11-05",47.8,33.6,1020.6,10,7.9,13,999.9,55.9,36,0,999.9,0,626,0.450154162384378,0.304236144917795,0.576592082616179,-0.0200500110912828
"1590",1,2016,11,6,"2016-11-06",49.9,42.3,1019.1,9,10.5,20,28.9,55.9,36,0,999.9,0,532,0.353545734840699,-0.633898891147597,0.414802065404475,-0.984806069251423
"1591",3,2016,11,7,"2016-11-07",47.4,36.7,1026.2,9.6,18.8,25.1,31.1,54,43,0.35,999.9,0,699,0.525179856115108,1.0327878218622,0.70223752151463,0.729175438330954
"1592",4,2016,11,8,"2016-11-08",47.2,38.2,1020.5,10,7.1,11.1,999.9,57,39,0,999.9,0,620,0.44398766700925,0.244355185168941,0.566265060240964,-0.0816301850163981
"1593",5,2016,11,9,"2016-11-09",51.6,46.1,1009.9,8.8,4.6,8.9,999.9,61,39,0,999.9,1,541,0.362795477903392,-0.544077451524315,0.430292598967298,-0.89243580836375
"1594",6,2016,11,10,"2016-11-10",49.4,40.5,1011.2,10,10.9,19,27,61,44.1,0,999.9,0,706,0.532374100719424,1.10264894156919,0.714285714285714,0.801018974576922
"1595",7,2016,11,11,"2016-11-11",54.9,41,1003.5,10,16,24.1,34,63,46.9,0,999.9,0,665,0.490236382322713,0.693462383285352,0.643717728055077,0.380221119421967
"1596",2,2016,11,12,"2016-11-12",42.1,25.4,1019.6,10,13.9,22,29.9,46,39,0,999.9,0,603,0.426515930113052,0.0746924658805185,0.537005163511188,-0.256107344470892
"1597",1,2016,11,13,"2016-11-13",51.3,36.2,1017.2,10,14.2,21,28,57,37.9,0,999.9,0,518,0.339157245632066,-0.773621130561592,0.390705679862306,-1.12849314174336
"1598",3,2016,11,14,"2016-11-14",54.4,44.6,1015.9,9.6,10.8,15,999.9,62.1,46.9,0,999.9,0,668,0.493319630010278,0.723402863159779,0.648881239242685,0.411011206384524
"1599",4,2016,11,15,"2016-11-15",54.8,50.1,1014.2,8.6,9.9,19,27,62.1,46.9,0,999.9,0,741,0.568345323741007,1.45195454010418,0.774526678141136,1.16023665580676
"1600",5,2016,11,16,"2016-11-16",54.4,49.5,1006.4,8,12.8,25.1,32.1,59,51.1,0.5,999.9,0,705,0.531346351490236,1.09266878161105,0.712564543889845,0.790755612256069
"1601",6,2016,11,17,"2016-11-17",48.6,43,1011.2,9.6,8.4,15,24.1,57,41,0,999.9,0,707,0.533401849948613,1.11262910152734,0.716006884681583,0.811282336897774
"1602",7,2016,11,18,"2016-11-18",50.9,44.1,1014.8,10,18,22.9,28.9,55,41,0,999.9,0,776,0.60431654676259,1.80126013863917,0.834767641996558,1.5194543370366
"1603",2,2016,11,19,"2016-11-19",50.1,47.2,1012.9,6.6,12.3,17.1,25.1,54,48,0,999.9,0,692,0.517985611510791,0.962926702155199,0.690189328743546,0.657331902084986
"1604",1,2016,11,20,"2016-11-20",47,42.3,996,5.5,14.4,27,36.9,50,41,0.13,999.9,1,529,0.350462487153135,-0.663839371022025,0.409638554216867,-1.01559615621398
"1605",3,2016,11,21,"2016-11-21",38.8,23.3,998.3,10,21.2,27,39,51.1,37,0.07,999.9,0,684,0.509763617677287,0.883085422490059,0.676419965576592,0.575225003518165
"1606",4,2016,11,22,"2016-11-22",37.7,21.4,1009,10,15.1,24.1,33,43,34,0,999.9,0,765,0.593011305241521,1.6914783790996,0.815834767641997,1.40655735150722
"1607",5,2016,11,23,"2016-11-23",37.1,23.3,1019.9,10,12,19,25.1,44.1,30.9,0,999.9,0,807,0.63617677286742,2.11064509734158,0.888123924268503,1.83761856898303
"1608",6,2016,11,24,"2016-11-24",42.2,34.3,1025.6,10,6,9.9,15,48.9,30,0,999.9,0,428,0.246659815005139,-1.67183552679441,0.235800344234079,-2.05219575062009
"1609",7,2016,11,25,"2016-11-25",48.6,43.1,1023.9,10,6.9,12,999.9,51.1,34,0,999.9,0,455,0.274409044193217,-1.40237120792457,0.282271944922547,-1.77508496795707
"1610",2,2016,11,26,"2016-11-26",47,45,1018.2,6.8,6.3,14,999.9,48.9,41,0,999.9,1,463,0.282631038026721,-1.32252992825943,0.296041308089501,-1.69297806939025
"1611",1,2016,11,27,"2016-11-27",43.4,34.6,1014.3,10,13.2,18.1,24.1,48.9,39.9,0.05,999.9,0,466,0.285714285714286,-1.292589448385,0.301204819277108,-1.66218798242769
"1612",3,2016,11,28,"2016-11-28",39.5,26.7,1019.2,10,11.2,19,25.1,46.9,33.1,0,999.9,0,647,0.471736896197328,0.513819504038787,0.612736660929432,0.195480597646621
"1613",4,2016,11,29,"2016-11-29",43.8,38.5,1021.7,8.5,9.7,20,27,53.6,33.1,0,999.9,0,752,0.579650565262076,1.56173629964375,0.793459552495697,1.27313364133614
"1614",5,2016,11,30,"2016-11-30",52.9,51.3,1013.1,4.1,12.6,22.9,33,57.2,48.2,1.05,999.9,1,730,0.557040082219938,1.34217278056461,0.755593803786575,1.04733967027738
"1615",6,2016,12,1,"2016-12-01",53.4,49.7,1003.2,6.6,15.6,22,29.9,57,48.9,0.1,999.9,1,734,0.561151079136691,1.38209342039718,0.762478485370052,1.08839311956079
"1616",7,2016,12,2,"2016-12-02",46.4,32.8,1007.7,10,12.9,19,28,57,43,0.06,999.9,0,690,0.515930113052415,0.942966382238914,0.686746987951807,0.636805177443281
"1617",2,2016,12,3,"2016-12-03",43.8,28.3,1009.8,10,15.1,19,28,50,39.9,0,999.9,0,592,0.415210688591984,-0.0350892936590487,0.518072289156627,-0.36900433000027
"1618",1,2016,12,4,"2016-12-04",38.2,24.3,1019.2,10,14.6,22.9,33,48,34,0,999.9,0,482,0.302158273381295,-1.13290688905472,0.328743545611015,-1.49797418529405
"1619",3,2016,12,5,"2016-12-05",37.9,30.9,1018.6,9.5,6.6,15,18.1,46.9,26.1,0,999.9,0,791,0.619732785200411,1.9509625380113,0.860585197934596,1.67340477184939
"1620",4,2016,12,6,"2016-12-06",41.7,31.3,1017,10,11.9,20,28.9,46.9,30.9,0.02,999.9,0,711,0.537512846865365,1.15254974135991,0.72289156626506,0.852335786181184
"1621",5,2016,12,7,"2016-12-07",42.8,37.1,1013.5,8.8,7.6,11.1,19,46,39,0.14,999.9,0,637,0.461459403905447,0.414017904457363,0.59552495697074,0.0928469744380953
"1622",6,2016,12,8,"2016-12-08",42.7,35.1,1012.7,9.8,6.4,15,22.9,46.9,37,0.02,999.9,0,635,0.459403905447071,0.394057584541078,0.592082616179002,0.0723202497963902
"1623",7,2016,12,9,"2016-12-09",36.6,19.2,1013.3,10,15.4,20,28.9,46.9,34,0,999.9,0,701,0.527235354573484,1.05274814177848,0.705679862306368,0.749702162972659
"1624",2,2016,12,10,"2016-12-10",28.2,9.9,1023.9,10,12.8,18.1,22,39.9,24.1,0,999.9,0,555,0.377183967112025,-0.40435521211032,0.454388984509466,-0.748748735871814
"1625",1,2016,12,11,"2016-12-11",29.9,13.3,1031.6,10,7.5,12,15.9,36,24.1,0,999.9,0,522,0.343268242548818,-0.733700490729022,0.397590361445783,-1.08743969245995
"1626",3,2016,12,12,"2016-12-12",43.6,40.4,1015.5,6.5,14.2,24.1,34,53.1,25,0.16,999.9,0,665,0.490236382322713,0.693462383285352,0.643717728055077,0.380221119421967
"1627",4,2016,12,13,"2016-12-13",39.7,26.9,1017.1,9.8,9.7,18.1,24.1,53.1,35.1,0.83,999.9,0,630,0.454265159301131,0.344156784750365,0.583476764199656,0.0210034381921274
"1628",5,2016,12,14,"2016-12-14",41.2,31.1,1013.7,9.8,8.2,15.9,22,44.1,35.1,0,999.9,0,689,0.514902363823227,0.932986222280771,0.685025817555938,0.626541815122428
"1629",6,2016,12,15,"2016-12-15",29.8,14,1008.6,8.8,13.8,27,38.1,44.1,19.9,0.01,999.9,1,749,0.576567317574512,1.53179581976932,0.78829604130809,1.24234355437358
"1630",7,2016,12,16,"2016-12-16",18.2,-2.1,1023.1,10,17.8,32.1,49,23,12.9,0,999.9,0,792,0.620760534429599,1.96094269796945,0.862306368330465,1.68366813417024
"1631",2,2016,12,17,"2016-12-17",36.2,31.3,1023.4,5.9,11.5,24.1,32.1,52,12,0.05,999.9,0,623,0.447070914696814,0.274295665043368,0.571428571428571,-0.0508400980538405
"1632",1,2016,12,18,"2016-12-18",49.8,48,1012.5,2.5,13.2,26,35,57,43,0.48,999.9,1,521,0.34224049331963,-0.743680650687164,0.395869191049914,-1.0977030547808
"1633",3,2016,12,19,"2016-12-19",35.3,22.9,1032.7,9.9,14.1,21,26,57.9,30,0,999.9,0,722,0.548818088386434,1.26233150089947,0.741824440619621,0.965232771710562
"1634",4,2016,12,20,"2016-12-20",34.8,25.3,1033.2,10,7,13,999.9,41,30,0,999.9,0,719,0.545734840698869,1.23239102102505,0.736660929432014,0.934442684748005
"1635",5,2016,12,21,"2016-12-21",38.8,29,1019.7,10,9.7,15,18.1,43,30,0,999.9,0,676,0.501541623843782,0.803244142824919,0.662650602409639,0.493118104951345
"1636",6,2016,12,22,"2016-12-22",38.9,32.3,1017.7,10,6.5,15,999.9,46,27,0,999.9,0,700,0.526207605344296,1.04276798182034,0.703958691910499,0.739438800651806
"1637",7,2016,12,23,"2016-12-23",39,28.8,1023.3,10,12.7,18.1,24.1,46,27,0,999.9,0,692,0.517985611510791,0.962926702155199,0.690189328743546,0.657331902084986
"1638",2,2016,12,24,"2016-12-24",44.1,39.3,1024.7,8.2,10.7,21,28.9,48.9,36,0,999.9,0,554,0.376156217882837,-0.414335372068463,0.452667814113597,-0.759012098192667
"1639",1,2016,12,25,"2016-12-25",40.4,30.7,1026.1,10,12.5,21,28,48.9,35.1,0.25,999.9,0,365,0.18191161356629,-2.30058560415739,0.12736660929432,-2.6987875768338
"1640",3,2016,12,26,"2016-12-26",36.4,25.6,1038.3,10,10.2,15,999.9,46,28.9,0,999.9,0,394,0.211716341212744,-2.01116096537126,0.177280550774527,-2.40115006952908
"1641",4,2016,12,27,"2016-12-27",49.8,46.9,1013.8,4.4,17.5,25.1,35,53.1,44.1,0,999.9,1,569,0.391572456320658,-0.264632972696326,0.478485370051635,-0.605061663379878
"1642",5,2016,12,28,"2016-12-28",39.1,26.8,1014.2,10,9.8,17.1,22,53.1,34,0.06,999.9,0,546,0.367934224049332,-0.494176651733603,0.438898450946644,-0.841118996759487
"1643",6,2016,12,29,"2016-12-29",37.3,29.4,1016.5,8.6,10.3,24.1,33,48.9,24.1,0,999.9,0,542,0.36382322713258,-0.534097291566172,0.432013769363167,-0.882172446042897
"1644",7,2016,12,30,"2016-12-30",40.4,29.9,999.5,9.5,18.2,28,39,50,24.1,0.63,999.9,0,583,0.405960945529291,-0.124910733282331,0.502581755593804,-0.461374590887943
"1645",2,2016,12,31,"2016-12-31",35.8,21.1,1016.6,10,14.1,22.9,35,44.1,30,0,999.9,0,465,0.284686536485098,-1.30256960834314,0.299483648881239,-1.67245134474854
"1646",1,2017,1,1,"2017-01-01",44.4,33.6,1017.4,9,13.4,18.1,27,48,39,0.03,999.9,0,485,0.305241521068859,-1.10296640918029,0.228228228228228,-1.44515300666627
"1647",3,2017,1,2,"2017-01-02",37.4,28.7,1032,10,7.1,12,999.9,50,26.1,0.03,999.9,0,449,0.268242548818088,-1.46225216767342,0.174174174174174,-1.79692416200684
"1648",4,2017,1,3,"2017-01-03",44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,999.9,0,659,0.484069886947585,0.633581423536497,0.48948948948949,0.255074244146496
"1649",5,2017,1,4,"2017-01-04",46.5,43.7,996.4,6.2,13.6,21,28,53.1,42.1,0.87,999.9,1,590,0.413155190133607,-0.0550496135753337,0.385885885885886,-0.419153803589599
"1650",6,2017,1,5,"2017-01-05",36.4,19.7,1007.8,10,15.4,22.9,33,48,32,0,999.9,0,552,0.37410071942446,-0.434295691984748,0.328828828828829,-0.790467800893536
"1651",7,2017,1,6,"2017-01-06",31.7,25.8,1015.2,6.1,8.9,13,999.9,41,28.9,0.03,999.9,1,600,0.423432682425488,0.0447519860060911,0.400900900900901,-0.321439593772774
"1652",2,2017,1,7,"2017-01-07",31.3,24.9,1022,5.7,13.4,32.1,41,35.1,28.9,0.11,999.9,1,896,0.727646454265159,2.99887933361626,0.845345345345345,2.57090101680526
"1653",1,2017,1,8,"2017-01-08",24.1,15.9,1021.1,6.1,19.5,34,42.9,33.1,19,0.37,999.9,1,406,0.224049331963001,-1.89139904587355,0.10960960960961,-2.21709526421919
"1654",3,2017,1,9,"2017-01-09",18.3,5.7,1035.5,10,11,18.1,22.9,28,15.1,0,999.9,0,669,0.494347379239466,0.733383023117922,0.504504504504504,0.352788453963322
"1655",4,2017,1,10,"2017-01-10",35.6,26.3,1037.4,10,13.6,20,999.9,42.1,15.1,0,999.9,0,597,0.420349434737924,0.0148115061316636,0.396396396396396,-0.350753856717822
"1656",5,2017,1,11,"2017-01-11",45,40.9,1027.3,6.5,15.1,27,34,50,28.9,0.33,999.9,0,629,0.453237410071942,0.334176624792223,0.444444444444444,-0.03806838530398
"1657",6,2017,1,12,"2017-01-12",47.8,45.5,1021.7,5.4,12.6,19,24.1,53.1,42.1,0.42,999.9,0,646,0.47070914696814,0.503839344080645,0.46996996996997,0.128045771384623
"1658",7,2017,1,13,"2017-01-13",46.8,37.5,1022.8,7.2,12.6,21,25.1,50,37.9,0.39,999.9,0,604,0.42754367934224,0.0846726258386609,0.406906906906907,-0.282353909846044
"1659",2,2017,1,14,"2017-01-14",29.8,13.4,1035.9,10,10.2,18.1,25.1,50,25,0,999.9,0,495,0.31551901336074,-1.00316480959887,0.243243243243243,-1.34743879684944
"1660",1,2017,1,15,"2017-01-15",33.6,24.8,1025.3,9,10.8,19,22.9,36,25,0.01,999.9,0,490,0.3103802672148,-1.05306560938958,0.235735735735736,-1.39629590175785
"1661",3,2017,1,16,"2017-01-16",31.6,20.7,1029,10,6.2,15,18.1,43,21,0,999.9,0,477,0.297019527235355,-1.18280768884543,0.216216216216216,-1.52332437451973
"1662",4,2017,1,17,"2017-01-17",40,30.9,1023.1,9.6,8.4,14,21,44.1,37,0,999.9,0,657,0.482014388489209,0.613621103620212,0.486486486486487,0.235531402183131
"1663",5,2017,1,18,"2017-01-18",41.6,38.5,1015.9,4.5,13.8,19,24.1,44.1,36,0.26,999.9,0,549,0.371017471736896,-0.464236171859175,0.324324324324324,-0.819782063838584
"1664",6,2017,1,19,"2017-01-19",40.7,36.9,1014.4,7.4,7.6,14,22,45,37,0.1,999.9,0,610,0.433710174717369,0.144553585587516,0.415915915915916,-0.223725383955948
